org_id;org_name;legal_form;polactive_start_date;polactive_end_date;seat_location;zipcode;region_abb;country_abb;longitude;latitude;ig_type;policy_area;address_raw;GAVA_assoc_id;GAVA_assoc_name;GAVA_assoc_aggregate_name;GAVA_assoc_legal_form;GAVA_assoc_general;GAVA_assoc_ig_type;GAVA_assoc_ig_type_name;GAVA_assoc_ig_code;GAVA_assoc_ig_code_name;GAVA_level;GAVA_category;GAVA_topic;GAVA_topic_business;NCCR_nqid;NCCR_A4 Organisation;GK_interest_group;GK_canton_ig_raw;GK_type;GK_policy_code
CH_SwxkQJR9rPJZ;Basler Hotelierverein, Basel;Ve.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;;;;692;Basler Hotelierverein Basel;Basler Hotelierverein Basel;30;Association;20;Business groups;22;Sector-wide business groups;2;Regional/Cantonal;14;98;NA;NA;Basler Hotelierverein;BS;prof;15
CH_SF2gyf0TFZQQ;Baustellenkontrolle Basel;Ve.;2011;2012;Basel;4000;BS;CH;7,58053;47,559662;;;;718;Baustellenkontrolle Basel;Baustellenkontrolle Basel;30;Association;20;Business groups;24;Technical associations;2;Regional/Cantonal;15;1564;NA;NA;NA;NA;NA;NA
CH_pim6b4r6PNwW;Christian Spengler AG, Münchenstein;AG;2008;2008;Münchenstein;4142;BL;CH;7,617445685;47,51857454;;;;1093;Christian Spengler AG Münchenstein;Christian Spengler AG Münchenstein;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1500;NA;NA;Christian Spengler AG, Münchenstein;BL;comp;15
CH_qHofwyGh7SJG;E.E. Zunft zu Hausgenossen, Basel;Ve.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;80;;;1435;E.E. Zunft zu Hausgenossen Basel;E.E. Zunft zu Hausgenossen Basel;30;Association;50;Identity groups;54;Friendship groups;2;Regional/Cantonal;14;98;NA;NA;E.E. Zunft zu Hausgenossen;BS;ngo;21
CH_NopiZPgJxLCa;Familien- und Erziehungsberatung;Ve.;2009;2011;Basel;4000;BS;CH;7,58053;47,559662;;;;1738;Familien- und Erziehungsberatung;Familien- und Erziehungsberatung;30;Association;80;Public interest groups;87;Family issues;2;Regional/Cantonal;13;98;NA;NA;Familien- und Erziehungsberatung;BS;ngo;13
CH_it8MIoFhjOKv;Hauseigentümerverband (HEV) Basel, Basel;Ve.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;50;;;2525;Hauseigentümerverband Basel Basel;Hauseigentümerverband (HEV);30;Association;20;Business groups;22;Sector-wide business groups;2;Regional/Cantonal;14;98;NA;NA;Hauseigentümerverband Basel;BS;ngo;14
CH_K+CCpvKrxaKB;Jugendzirkus-Festival 2007, Basel;NA;2008;2008;Basel;4000;BS;CH;7,58053;47,559662;;;;2986;Jugendzirkus-Festival 2007 Basel;Jugendzirkus-Festival 2007 Basel;98;NA;60;Hobby/leisure groups;63;Arts;1;Local;6;98;NA;NA;Jugendzirkus-Festival 2007, Basel;BS;culture;28
CH_k+AgqJbVOSAd;Lions club Basel-Wettstein, Basel;Ve.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;;;;3319;Lions Club Basel-Wettstein Basel;Lions Club;30;Association;50;Identity groups;56;Other identity groups;2;Regional/Cantonal;13;NA;NA;NA;Lions club Basel-Wettstein;BS;ngo;13
CH_Th9W9iVp/cgu;Neue Räume für Basler Webstube, Basel;NA;2008;2011;Basel;4000;BS;CH;7,58053;47,559662;;;;3605;Neue Räume für Basler Webstube Basel;Neue Räume für Basler Webstube Basel;98;NA;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;13;NA;NA;NA;Neue Räume für Basler Webstube, Basel;BS;ngo;28
CH_T3KZ4hr9BLiU;Neutraler Quartierverein Bruderholz, Basel;Ve.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;;;;3612;Neutraler Quartierverein Bruderholz Basel;Neutraler Quartierverein Bruderholz Basel;30;Association;80;Public interest groups;89;Local development;2;Regional/Cantonal;14;98;NA;NA;Neutraler Quartierverein Bruderholz;BS;ngo;21
CH_LH7y6kTWCE09;Offiziersgesellschaft beider Basel;Ve.;2008;2015;Basel;4000;BS;CH;7,58053;47,559662;;;;3698;Offiziergesellschaft beider Basel Basel;Société Suisse des officiers;30;Association;40;Occupational associations;44;Other occupational associations;2;Regional/Cantonal;16;NA;NA;NA;Offiziergesellschaft beider Basel;BL;prof;16
CH_8g9MQN1Pg7+Y;Paritätische Kommission des Basler Ausbaugewerbes, Basel;Komm.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;OT;;;3789;Paritätische Kommission des Basler Aufbaugewerbes Basel;Paritätische Kommission des Basler Aufbaugewerbes Basel;40;Commission;30;Institutional associations;34;Other institutional associations, incl. State and Federal agencies;2;Regional/Cantonal;5;NA;NA;NA;Paritätische Kommission des Basler Aufbaugewerbes, Basel;BS;public;1
CH_oi0CAzy3IEfn;Paritätische Kommission des Basler Detailhandels, Basel;Komm.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Paritätische Kommission des Basler Detailhandels, Basel;BS;prof;15
CH_oM43SqmOaGNZ;Personalfürsorgefonds Gewerbeverband Basel-Stadt;Stift.;2011;2012;Basel;4000;BS;CH;7,58053;47,559662;;;;3869;Personalfürsorgefonds Gewerbeverband Basel-Stadt;Union Suisse des arts et métiers (USAM);20;Fondation;40;Occupational associations;44;Other occupational associations;2;Regional/Cantonal;5;NA;NA;NA;Gewerbeverband Basel-Stadt;BS;ngo;1
CH_BunmyVa31tz1;Regio Basiliensis, Basel;Ve.;2008;2010;Basel;4000;BS;CH;7,58053;47,559662;;;;4173;Regio Basiliensis Basel;Regio Basiliensis Basel;30;Association;80;Public interest groups;89;Local development;2;Regional/Cantonal;14;98;NA;NA;Regio Basiliensis, Basel;BS;ngo;19
CH_p0b1cvUFBLSy;Schweizerischer Verband für Facility Management und Maintenance;Ve.;2011;2012;Wallisellen;8304;ZH;CH;8,594983806;47,41737099;;;;1862;fm pro;fm pro;30;Association;20;Business groups;22;Sector-wide business groups;3;National;15;1569;NA;NA;NA;NA;NA;NA
CH_l6BOT5aNii/4;Sozialkonferenz Basel, Basel;Komm.;2008;2011;Basel;4000;BS;CH;7,58053;47,559662;;;;5119;Sozialkonferenz Basel Basel;Sozialkonferenz Basel Basel;20;Fondation;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;13;98;NA;NA;Sozialkonferenz Basel;BS;ngo;13
CH_eg+8IsrasYnO;Stamm Bau AG;AG;2010;2012;Arlesheim;4144;BL;CH;7,628339203;47,49545185;;;;5242;Stamm Bau AG;Stamm Bau AG;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1564;NA;NA;NA;NA;NA;NA
CH_y/yHrFJM1/Sp;Stamm Beteiligungen AG;AG;2010;2012;Arlesheim;4144;BL;CH;7,628339203;47,49545185;;;;5243;Stamm Beteiligungen AG;Stamm Beteiligungen AG;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1500;NA;NA;NA;NA;NA;NA
CH_tR5OXDkn58+r;Tripartite Kommission Basel-Stadt, Basel;Komm.;2008;2012;Basel;4000;BS;CH;7,58053;47,559662;OT;;;5862;Tripartiten Kommission Basel-Stadt Basel;Tripartiten Kommission Basel-Stadt Basel;40;Commission;30;Institutional associations;34;Other institutional associations, incl. State and Federal agencies;2;Regional/Cantonal;5;98;NA;NA;Tripartiten Kommission Basel-Stadt, Basel;BE;public;1
CH_5Q6YQViUC0Z0;Unterwegs für Afrika (Unterstützungskomitee);NA;2008;2011;Basel;4000;BS;CH;7,58053;47,559662;80;;;5924;Unterwegs für Afrika (Unterstützungskomitee);Unterwegs für Afrika (Unterstützungskomitee);98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Unterwegs für Afrika (Unterstützungskomitee);NA;ngo;19
CH_haVYk29/Okda;Verein Basler Detailhandel;Ve.;2011;2012;Basel;4000;BS;CH;7,58053;47,559662;;;;6036;Verein Basler Detailhandel;Verein Basler Detailhandel;30;Association;20;Business groups;22;Sector-wide business groups;2;Regional/Cantonal;15;1568;NA;NA;Paritätische Kommission des Basler Detailhandels, Basel;BS;prof;15
CH_KQXSzLdV/fUg;Verein Basler Tagesfamilien (Gründungsmitglied);Ve.;2009;2011;Basel;4000;BS;CH;7,58053;47,559662;;;;6037;Verein Basler Tagesfamilien (Gründungsmitglied);Verein Basler Tagesfamilien (Gründungsmitglied);30;Association;80;Public interest groups;87;Family issues;2;Regional/Cantonal;13;98;NA;NA;Verein Basler Tagesfamilien;BS;ngo;13
CH_wXTVn7o7ama4;Verein Energie Schweiz;Ve.;2011;2012;Ittigen;3063;BE;CH;7,474518407;46,98063365;;;;6047;Verein Energie Schweiz;Verein Energie Schweiz;30;Association;30;Institutional associations;34;Other institutional associations, incl. State and Federal agencies;3;National;8;98;NA;NA;NA;NA;NA;NA
CH_4E3P+hfWnlJn;werkstück - sozial einkaufen, Basel;Ve.;2008;2011;Basel;4000;BS;CH;7,58053;47,559662;;;;6279;werkstück - sozial einkaufen Basel;werkstück - sozial einkaufen Basel;30;Association;80;Public interest groups;83;Humanitarian - national;2;Regional/Cantonal;5;98;NA;NA;werkstück - sozial einkaufen;BS;ngo;5
CH_ym+r1Rp/2l89;Young Stage;Ve.;2009;2011;Basel;4000;BS;CH;7,58053;47,559662;;;;6351;Young Stage;Young Stage;30;Association;60;Hobby/leisure groups;63;Arts;1;Local;6;98;NA;NA;Young Stage;BS;culture;28
CH_UhtCwsquyL7w;ZAS - Zentrale Abrechnungsstelle für soziale Versicherung;Ve.;2011;2012;Basel;4000;BS;CH;7,58053;47,559662;;;;6357;ZAS - Zentrale Abrechnungsstelle für soziale Versicherung;ZAS - Zentrale Abrechnungsstelle für soziale Versicherung;30;Association;40;Occupational associations;44;Other occupational associations;2;Regional/Cantonal;15;1505;NA;NA;NA;NA;NA;NA
CH_2cC0VQggPKWF;Banque Vaudoise de Crédit SA;AG;1985;1994;Lausanne;1007;VD;CH;6,63233;46,519595;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Banque Vaudoise de Crédit SA;VD;comp;15
CH_6tOvJNHyQiuZ;Georges Mamie & Fils SA;AG;1992;1995;Vallorbe;1337;VD;CH;6,371397542;46,70785731;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_HYkDTQ5Yn62I;Home les Crêtes, Grimisuat;Stift.;2016;2017;Grimisuat;1971;VS;CH;7,380859263;46,25596531;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_ZDGz7+H3EHBY;TéléAnzère SA, Anzère;AG;2016;2017;Anzère;1972;VS;CH;7,400421;46,296981;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_ySYEFYd4ZpsY;FORUM DE L'AIR (Programm des Kt. Wallis zum Schutz der Luftqualität);Komm.;2002;2003;NA;NA;VS;CH;NA;NA;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FORUM DE L'AIR;NA;NA;NA
CH_jsblJtQFSOeE;Institut Central des Hôpitaux Valaisans, Sion;Anst.;2002;2003;Sion;1950;VS;CH;7,36598628;46,23043627;27;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Institut Central des Hôpitaux Valaisans;VS;public;3
CH_gGRZyHvFrur4;Musée de la Fausse Monnaie, Saillon;Stift.;2002;2003;Saillon;1913;VS;CH;7,158664249;46,17749787;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Musée de la Fausse Monnaie;VS;culture;28
CH_J8pKGBMDU0jq;Bernische Universitätsgesellschaft / Bernischer Hochschulverein;Ve.;2006;2006;Bern;3000;BE;CH;7,406455946;46,94761344;;;;800;Bernische Universitätsgesellschaft;Université de Berne ;30;Association;50;Identity groups;53;Students;1;Local;6;98;NA;NA;NA;NA;NA;NA
CH_vBvv5sBNpJk8;Bit media Schweiz AG, Basel;AG;2007;2017;Basel;4000;BS;CH;7,58053;47,559662;;;;878;Bit media Schweiz AG;Bit media Schweiz AG;11;Societe;20;Business groups;26;Private firm/company;98;NA;17;98;NA;NA;Bit media Schweiz AG;BS ;comp;1
CH_PhvLa0hyn1jv;Die Freitagsakademie, Köniz;Ve.;2004;2004;Köniz;3098;BE;CH;7,397806442;46,9043166;;;;1372;Die Freitagsakademie Köniz;Die Freitagsakademie Köniz;30;Association;60;Hobby/leisure groups;63;Arts;2;Regional/Cantonal;6;98;NA;NA;Die Freitagsakademie;BE;culture;28
CH_1+O8vn8PCG71;Forum Allgemeine Ökologie Universität Bern;Anst.;2005;2007;Bern;3000;BE;CH;7,406455946;46,94761344;SI;;;2101;Forum Allgemeine Ökologie Universität Bern;Université de Berne ;50;Droit public;40;Occupational associations;45;Universities (Researchers, Academics);2;Regional/Cantonal;7;98;NA;NA;Forum Allgemeine Ökologie Universität Bern ;BE;public;7
CH_HnrE86XZhiX2;Forum Freiwilligenarbeit, Bern;Ve.;2005;2008;Bern;3000;BE;CH;7,406455946;46,94761344;;;;2108;Forum Freiwilligenarbeit;Forum Freiwilligenarbeit;30;Association;80;Public interest groups;82;Humanitarian - international;3;National;19;98;NA;NA;Forum Freiwilligenarbeit ;BE;ngo;19
CH_6JLyl1x6Z2tt;Genilem Bern-Solothurn;Ve.;2006;2006;Bern;3000;BE;CH;7,406455946;46,94761344;;;;2254;Genilem Bern-Solothurn;Genilem Bern-Solothurn;30;Association;20;Business groups;21;Peak-level business groups;2;Regional/Cantonal;15;1500;NA;NA;NA;NA;NA;NA
CH_U2CbP/5v/Z77;Hochschule der Künste Bern;Anst.;2006;2009;Bern;3000;BE;CH;7,406455946;46,94761344;SI;;;2647;Hochschule der Künste Bern;Hochschule der Künste Bern;50;Droit public;40;Occupational associations;45;Universities (Researchers, Academics);2;Regional/Cantonal;6;98;NA;NA;Hochschule der Künste Bern ;BE;public;6
CH_BXAYxP18aXyx;MachBär, Bern;Ve.;2004;2007;Bern;3000;BE;CH;7,406455946;46,94761344;50;;;3377;MachBär Bern;MachBär Bern;30;Association;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;MachBär, Bern;BE;ngo;1
CH_QnuqDn2WF4Oy;Mobilität Emmental, Burgdorf;Ve.;2004;2005;Burgdorf;3400;BE;CH;7,619103997;47,05366353;;;;3504;Mobilität Emmental Burgdorf;Mobilität Emmental Burgdorf;30;Association;80;Public interest groups;85;Other public interest group;2;Regional/Cantonal;10;NA;NA;NA;Mobilität Emmental, Burgdorf;NA;ngo;10
CH_DcEf5KwbzHWS;Mus-E Schweiz, Bern;Ve.;2007;2015;Bern;3000;BE;CH;7,406455946;46,94761344;;;;3542;Mus-E Schweiz;Mus-E Schweiz;30;Association;60;Hobby/leisure groups;63;Arts;4;International;6;98;1253;Mus-E Schweiz;Mus-E Schweiz ;BE;ngo;6
CH_7tw6TQHzD9Qn;polizeistunde.ch;Ve.;2005;2005;NA;NA;NA;CH;NA;NA;26;;;3953;polizeistunde.ch;polizeistunde.ch;30;Association;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;polizeistunde.ch;NA;NA;NA
CH_38+5er67nFlu;Pro Jugendschutz gegen Drogenkriminalität, Bern;Ve.;2005;2009;Bern;3000;BE;CH;7,406455946;46,94761344;;;;4004;Pro Jugendschutz gegen Drogenkriminalität;Pro Jugendschutz gegen Drogenkriminalität;30;Association;80;Public interest groups;88;Ideological and political groups;2;Regional/Cantonal;3;NA;NA;NA;Pro Jugendschutz gegen Drogenkriminalität ;BE;ngo;12
CH_Vhx1wBU9Clkt;Skigruppe der Bundesversammlung;Ve.;2013;2017;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_yadeAE1IFHys;Universität Bern;Anst.;2005;2017;Bern;3000;BE;CH;7,406455946;46,94761344;SI;;;2821;Infostiftung Universität Bern;Université de Berne ;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_KiOTbY4Zcg02;Verband bernische Musikschulen, Bern;Ve.;2004;2004;Bern;3000;BE;CH;7,406455946;46,94761344;;;;5982;Verband bernische Musikschulen Bern;Verband bernische Musikschulen Bern;30;Association;40;Occupational associations;44;Other occupational associations;2;Regional/Cantonal;6;98;NA;NA;Verband bernische Musikschulen, Bern;NA;ngo;6
CH_wnTHKrKWanWC;Verein Musikschule Burgdorf, Burgdorf;Ve.;2004;2004;Burgdorf;3400;BE;CH;7,619103997;47,05366353;;;;6067;Verein Musikschule Burgdorf Burgdorf;Verein Musikschule Burgdorf Burgdorf;30;Association;60;Hobby/leisure groups;63;Arts;2;Regional/Cantonal;6;98;NA;NA;Verein Musikschule Burgdorf, Burgdorf;NA;ngo;6
CH_02zHQsxwFa1a;Association Lire et Ecrire, Dompierre;Ve.;2008;2017;Dompierre;1682;VD;CH;6,864827;46,692084;;;;1789;Fédération suisse lire et écrire;Lire et écrire;30;Association;80;Public interest groups;85;Other public interest group;3;National;6;98;NA;NA;Lire et Ecrire, Dompierre;FR;ngo;6
CH_Ev6ndMUIWpSW;Fondation Mère Sofia, Lausanne;Stift.;2012;2017;Lausanne;1007;VD;CH;6,63233;46,519595;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_slEcgsw321uU;Verband der Schweizer Studierendenschaften (VSS) / Union des Etudiant-e-s de Suisse (UNES) / Unione Svizzera degli studenti di scuole universi (USU);Ve.;2008;2011;Bern;3000;BE;CH;7,406455946;46,94761344;21;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_RwWhBmYnfNNe;P.S. Verlag, Zürich;GmbH;2016;2017;Zürich;8000;ZH;CH;8,475219;47,360508;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_pUvpfLz74HOq;Schweizer Studio Film Verband (SSV) / Association Suisse du Cinema d'Art (ASCA);Ve.;2016;2017;Zürich;8000;ZH;CH;8,475219;47,360508;40;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_jVxuFzb41Fyx;Stiftung Wohnungen für kinderreichen Familien, Zürich;Stift.;2016;2017;Zürich;8000;ZH;CH;8,475219;47,360508;80;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_bjqzKMstu9d1;Braunwaldbahn AG, Braunwald;AG;1998;1998;Braunwald;8784;GL;CH;8,982845875;46,94613136;26;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Braunwaldbahn AG, Braunwald  ;GL;comp;15
CH_a4cQbpVOYtlE;esytec AG, Pfäffikon SZ;AG;2007;2008;Pfäffikon;8330;SZ;CH;8,795583;47,36732;;;;1673;esytec AG Pfäffikon SZ;esytec AG Pfäffikon SZ;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1568;NA;NA;esytec AG, Pfäffikon SZ;SZ;comp;15
CH_4KMl9A1a3xTs;Fäh Maschinen und Anlagenbau AG, Glarus;AG;2002;2008;Glarus;8750;GL;CH;8,979170176;47,02098996;;;;1734;Fäh Maschinen und Anlagenbau AG Glarus;Fäh Maschinen und Anlagenbau AG Glarus;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1566;NA;NA;Fäh Maschinen und Anlagenbau AG, Glarus;GL;comp;1
CH_dUEIxdHQthD+;Herrweg Immobilien AG, Glarus;AG;2003;2007;Glarus;8750;GL;CH;8,979170176;47,02098996;;;;2582;Herrweg Immobilien AG Glarus;Herrweg Immobilien AG Glarus;11;Societe;20;Business groups;26;Private firm/company;98;NA;14;98;NA;NA;Herrweg Immobilien AG, Glarus;GL;comp;1
CH_HY57tDrEEhYc;Jenny & Co. Bau AG, Ennenda;AG;2002;2008;Ennenda;8755;GL;CH;9,098877562;47,04453095;;;;2968;Jenny & Co. AG Bauunternehmung Ennenda;Jenny & Co. AG Bauunternehmung Ennenda;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1564;NA;NA;Jenny & Co. Bau AG, Ennenda;GL;comp;1
CH_upHz5OsIaBVB;Preisüberwacher;Verwaltungsfunktion;1994;1997;Bern;3000;BE;CH;7,406455946;46,94761344;OT;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CH_jv1/nscb/2U4;Service 7000 AG, Netstal;AG;2002;2008;Netstal;8754;GL;CH;9,041899559;47,06382913;;;;4898;Service 7000 AG Netstal;Service 7000 AG Netstal;11;Societe;20;Business groups;26;Private firm/company;98;NA;15;1500;NA;NA;Service 7000 AG, Netstal;GL;comp;1
CH_ktWM16lpQG/b;Swissbroke, Vorsorgestiftung, Chur;Stift.;2004;2008;Chur;7000;GR;CH;9,530139939;46,85211073;;;;5638;Swissbroke Vorsorgestiftung Chur;Swissbroke Vorsorgestiftung Chur;20;Fondation;40;Occupational associations;44;Other occupational associations;2;Regional/Cantonal;13;NA;NA;NA;Swissbroke, Vorsorgestiftung, Chur;GR;comp;15
