list_id;list_name;parliament_id;district_id;elec_id;list_level;list_number;party_id;list_length;list_votes_total_[source];list_type;list_name_check;list_id_check
DE_NT-BT_1990__Lueneburg-Luechow-Dannenberg__02dec1990__district-B90|Gru;district-B90|Gru;DE_NT-BT_1990;DE_NT-BT_1990__Lueneburg-Luechow-Dannenberg;DE_NT-BT_1990__Lueneburg-Luechow-Dannenberg__02dec1990;DE_DI;NA;DE_B90|Gru_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1994__Aurich-Emden__16oct1994__district-B90|Gru;district-B90|Gru;DE_NT-BT_1994;DE_NT-BT_1994__Aurich-Emden;DE_NT-BT_1994__Aurich-Emden__16oct1994;DE_DI;NA;DE_B90|Gru_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1998__Aurich-Emden__27sep1998__district-B90|Gru;district-B90|Gru;DE_NT-BT_1998;DE_NT-BT_1998__Aurich-Emden;DE_NT-BT_1998__Aurich-Emden__27sep1998;DE_DI;NA;DE_B90|Gru_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Aurich-Emden__02dec1990__district-B90|Gru;district-B90|Gru;DE_NT-BT_1990;DE_NT-BT_1990__Aurich-Emden;DE_NT-BT_1990__Aurich-Emden__02dec1990;DE_DI;NA;DE_B90|Gru_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Hildesheim__02dec1990__district-NPD;district-NPD;DE_NT-BT_1990;DE_NT-BT_1990__Hildesheim;DE_NT-BT_1990__Hildesheim__02dec1990;DE_DI;NA;DE_NPD_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_2002__Goettingen__22sep2002__district-Li|PDS;district-Li|PDS;DE_NT-BT_2002;DE_NT-BT_2002__Goettingen;DE_NT-BT_2002__Goettingen__22sep2002;DE_DI;NA;DE_Li|PDS_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_2005__Stadt-Hannover-II__18sep2005__district-Li|PDS;district-Li|PDS;DE_NT-BT_2005;DE_NT-BT_2005__Stadt-Hannover-II;DE_NT-BT_2005__Stadt-Hannover-II__18sep2005;DE_DI;NA;DE_Li|PDS_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Osnabrueck-Land__02dec1990__district-B90|Gru;district-B90|Gru;DE_NT-BT_1990;DE_NT-BT_1990__Osnabrueck-Land;DE_NT-BT_1990__Osnabrueck-Land__02dec1990;DE_DI;NA;DE_B90|Gru_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Gifhorn-Peine__02dec1990__district-FDP;district-FDP;DE_NT-BT_1990;DE_NT-BT_1990__Gifhorn-Peine;DE_NT-BT_1990__Gifhorn-Peine__02dec1990;DE_DI;NA;DE_FDP_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Helmstedt-Wolfsburg__02dec1990__district-FDP;district-FDP;DE_NT-BT_1990;DE_NT-BT_1990__Helmstedt-Wolfsburg;DE_NT-BT_1990__Helmstedt-Wolfsburg__02dec1990;DE_DI;NA;DE_FDP_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Harburg__02dec1990__district-FDP;district-FDP;DE_NT-BT_1990;DE_NT-BT_1990__Harburg;DE_NT-BT_1990__Harburg__02dec1990;DE_DI;NA;DE_FDP_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Friesland-Wilhelmshaven__02dec1990__district-OEDP;district-OEDP;DE_NT-BT_1990;DE_NT-BT_1990__Friesland-Wilhelmshaven;DE_NT-BT_1990__Friesland-Wilhelmshaven__02dec1990;DE_DI;NA;DE_OEDP_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Stade-Rotenburg-I__02dec1990__district-B90|Gru;district-B90|Gru;DE_NT-BT_1990;DE_NT-BT_1990__Stade-Rotenburg-I;DE_NT-BT_1990__Stade-Rotenburg-I__02dec1990;DE_DI;NA;DE_B90|Gru_RE-NI;NA;;;TRUE;TRUE
DE_NT-BT_1990__Delmenhorst-Wesermarsch-Oldenburg-Land__02dec1990__district-CDU;district-CDU;DE_NT-BT_1990;DE_NT-BT_1990__Delmenhorst-Wesermarsch-Oldenburg-Land;DE_NT-BT_1990__Delmenhorst-Wesermarsch-Oldenburg-Land__02dec1990;DE_DI;NA;DE_CDU_RE-NI;NA;;;TRUE;TRUE
